Date_measurement,RNA_flow_per_capita_VR01_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR01_lowess_95_perc_ci_top,RNA_flow_per_capita_VR01_lowess,RNA_flow_per_capita_VR02_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR02_lowess_95_perc_ci_top,RNA_flow_per_capita_VR02_lowess,RNA_flow_per_capita_VR03_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR03_lowess_95_perc_ci_top,RNA_flow_per_capita_VR03_lowess,RNA_flow_per_capita_VR04_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR04_lowess_95_perc_ci_top,RNA_flow_per_capita_VR04_lowess,RNA_flow_per_capita_VR05_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR05_lowess_95_perc_ci_top,RNA_flow_per_capita_VR05_lowess,RNA_flow_per_capita_VR06_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR06_lowess_95_perc_ci_top,RNA_flow_per_capita_VR06_lowess,RNA_flow_per_capita_VR07_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR07_lowess_95_perc_ci_top,RNA_flow_per_capita_VR07_lowess,RNA_flow_per_capita_VR08_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR08_lowess_95_perc_ci_top,RNA_flow_per_capita_VR08_lowess,RNA_flow_per_capita_VR09_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR09_lowess_95_perc_ci_top,RNA_flow_per_capita_VR09_lowess,RNA_flow_per_capita_VR10_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR10_lowess_95_perc_ci_top,RNA_flow_per_capita_VR10_lowess,RNA_flow_per_capita_VR11_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR11_lowess_95_perc_ci_top,RNA_flow_per_capita_VR11_lowess,RNA_flow_per_capita_VR12_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR12_lowess_95_perc_ci_top,RNA_flow_per_capita_VR12_lowess,RNA_flow_per_capita_VR13_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR13_lowess_95_perc_ci_top,RNA_flow_per_capita_VR13_lowess,RNA_flow_per_capita_VR14_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR14_lowess_95_perc_ci_top,RNA_flow_per_capita_VR14_lowess,RNA_flow_per_capita_VR15_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR15_lowess_95_perc_ci_top,RNA_flow_per_capita_VR15_lowess,RNA_flow_per_capita_VR16_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR16_lowess_95_perc_ci_top,RNA_flow_per_capita_VR16_lowess,RNA_flow_per_capita_VR17_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR17_lowess_95_perc_ci_top,RNA_flow_per_capita_VR17_lowess,RNA_flow_per_capita_VR18_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR18_lowess_95_perc_ci_top,RNA_flow_per_capita_VR18_lowess,RNA_flow_per_capita_VR19_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR19_lowess_95_perc_ci_top,RNA_flow_per_capita_VR19_lowess,RNA_flow_per_capita_VR20_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR20_lowess_95_perc_ci_top,RNA_flow_per_capita_VR20_lowess,RNA_flow_per_capita_VR21_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR21_lowess_95_perc_ci_top,RNA_flow_per_capita_VR21_lowess,RNA_flow_per_capita_VR22_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR22_lowess_95_perc_ci_top,RNA_flow_per_capita_VR22_lowess,RNA_flow_per_capita_VR23_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR23_lowess_95_perc_ci_top,RNA_flow_per_capita_VR23_lowess,RNA_flow_per_capita_VR24_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR24_lowess_95_perc_ci_top,RNA_flow_per_capita_VR24_lowess,RNA_flow_per_capita_VR25_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR25_lowess_95_perc_ci_top,RNA_flow_per_capita_VR25_lowess
2022-03-21,68518040.94904359,88198638.83074294,78358339.88989326,44097117.30819775,111402088.6104471,77749602.95932242,51522234.75773565,63740090.412302025,57631162.585018836,47633110.568329245,70859792.30997153,59246451.439150386,46525803.55741962,72812294.53721285,59669049.04731624,79480510.84233566,124043716.14277361,101762113.49255463,57468272.29737371,80230376.18257546,68849324.23997459,50255027.34670919,73584295.08736813,61919661.21703866,127454914.27802992,165205156.8680029,146330035.5730164,59688436.21670297,98239285.90800968,78963861.06235632,25191487.97863006,34305006.48083226,29748247.229731157,51909664.514996104,77277820.13997598,64593742.327486046,131115896.91584244,224784808.102375,177950352.50910872,22531965.14426658,48335723.88335173,35433844.51380915,101941020.36821994,209805107.23342857,155873063.80082425,77063437.86957304,92196561.20802598,84629999.53879951,108303516.10740826,145875730.2519653,127089623.17968678,39487903.056244776,52360392.075954214,45924147.566099495,28946714.324132234,69740738.99844682,49343726.66128953,81779770.16777846,117097802.9478434,99438786.55781093,46396726.2104815,74622434.1721707,60509580.191326104,62841879.08539063,114116689.85197186,88479284.46868125,20370285.15394282,63988795.72604278,42179540.4399928,42833454.91565825,103347717.3955615,73090586.15560988,44416204.955830365,99178752.72261664,71797478.8392235
2022-03-22,69758259.56109677,88951848.44996066,79355054.00552872,46858472.322133616,104010117.64008613,75434294.98110987,50518653.1425871,63553582.408911265,57036117.775749184,47811817.011052236,70908248.50766137,59360032.759356804,44001158.5052264,69500552.52617915,56750855.51570278,79140710.12383576,123935232.8251412,101537971.47448848,55452629.0467906,78676111.62147126,67064370.33413093,48072883.71053271,71384374.09320597,59728628.90186934,121684154.45705651,160857054.2542664,141270604.35566145,58049312.97412698,95694531.39917113,76871922.18664905,24600807.002353884,33399921.57264909,29000364.287501488,49375308.707435764,74894616.34603903,62134962.52673739,124691182.37826101,217068905.2949314,170880043.83659622,22336350.53782329,47792119.67802009,35064235.10792169,94945426.60742831,204080393.20765996,149512909.90754414,75049789.43379745,91164000.81756699,83106895.12568222,105015318.8583524,140881224.50560158,122948271.68197699,38264838.59856286,51526881.71991377,44895860.159238316,27997979.125604957,67616109.6325899,47807044.37909743,77589088.72328374,113372787.22358364,95480937.97343369,42529099.06559698,70278438.78787947,56403768.926738225,58112186.44316633,109410625.11074351,83761405.77695492,20317141.33727263,59114089.56836742,39715615.452820025,39623716.48422458,97729270.85307774,68676493.66865116,45414972.84837575,93764575.80285235,69589774.32561405
2022-03-23,68768593.97032967,87531220.25876331,78149907.1145465,43500651.716877595,102831199.60289378,73165925.65988569,49422726.618157625,63371147.86663671,56396937.24239717,47740341.32326684,70782649.06749353,59261495.19538019,39538577.450892895,64234465.635407925,51886521.54315041,78865372.6131773,123571213.05088747,101218292.83203238,53731821.36035533,77448217.08865057,65590019.22450295,46126022.03735211,69442449.86662048,57784235.95198629,115715685.12007603,156158646.55194566,135937165.83601084,56086997.51948624,92996874.89484352,74541936.20716488,24024205.72306697,32510347.216343053,28267276.46970501,47018614.03874832,72636270.55122793,59827442.29498812,118552040.04508159,207389915.84339592,162970977.94423875,22788215.238730706,46656972.25910687,34722593.74891879,92351341.43844682,198034778.27075404,145193059.85460043,73036343.06647184,90403663.59820133,81720003.33233659,101300992.89366443,135344721.7706935,118322857.33217897,36904316.593294345,50531074.51281219,43717695.55305327,26990063.698251065,65996595.83459233,46493329.7664217,73304545.45945902,109846633.66146927,91575589.56046414,38981583.59555731,66327299.82167917,52654441.70861824,54119435.643359214,104364503.15317634,79241969.39826778,19953253.837549027,55805459.48078729,37879356.65916816,36643374.17607075,91652194.67552876,64147784.42579976,45156365.85196881,90910904.23554488,68033635.04375684
2022-03-24,67359838.31007038,85693245.7794029,76526542.04473664,45107463.33343744,96591723.58729598,70849593.46036671,48155277.0338622,63150495.19701396,55652886.11543808,47565797.9471097,70310684.23728618,58938241.09219794,35106206.89860587,58800038.39273089,46953122.64566838,78056675.28576986,123142353.44579093,100599514.3657804,52247303.28446618,76430006.5502576,64338654.917361885,44791410.23632141,67751165.08378339,56271287.660052404,110644389.0711511,152126154.4367711,131385271.7539611,53975451.284640625,90153367.16462462,72064409.22463262,23465834.353287432,31648689.231695544,27557261.79249149,44846380.05435002,70561329.7145491,57703854.88444956,113152086.70170502,200485023.09216136,156818554.8969332,21306801.65471077,47151504.56125632,34229153.107983544,92171071.75145888,192834593.0089206,142502832.38018975,70964644.85123987,89801108.01803677,80382876.43463832,97345851.88847192,129512546.57950152,113429199.23398672,35532044.22864561,49471426.05399394,42501735.141319774,26322583.453757722,64582003.9968023,45452293.72528001,69250070.05475508,106632650.51195301,87941360.28335404,36861107.52145226,63202095.81760229,50031601.66952728,49961308.449992046,99630448.64563634,74795878.54781419,19089828.751206063,53508704.442665406,36299266.596935734,33317342.16886653,85653032.71848577,59485187.44367615,43721098.2375072,89457672.5582307,66589385.397868946
2022-03-25,65891559.68178856,84295662.26194277,75093610.97186567,44455600.330161676,92593624.00673433,68524612.168448,46655409.14167765,62750169.78123194,54702789.461454794,46852272.79934229,69395120.93101266,58123696.865177475,34999206.849212125,57618907.60342042,46309057.22631627,77073459.17150542,121969785.89841163,99521622.53495853,50801894.39274507,75400722.47109668,63101308.43192088,44503821.51998202,67045144.73640976,55774483.12819589,107032051.56747523,149210480.33301628,128121265.95024575,51874397.74487251,87256688.55747294,69565543.15117273,22896519.929486178,30779608.37670224,26838064.15309421,42808413.88672136,68550416.07571158,55679414.98121647,110513011.56645627,196826938.5165844,153669975.04152033,20291561.516065195,46287565.342061624,33289563.42906341,88623495.7062198,192154903.88146335,140389199.79384157,68840905.9216237,89301906.1243267,79071406.0229752,94067082.28432004,124391521.38481851,109229301.83456928,33976961.750131875,48158606.43182127,41067784.09097657,25735137.90218901,63022582.530829094,44378860.21650905,65207583.47572315,103367828.94460618,84287706.21016467,35468045.19595296,61034789.95919401,48251417.577573486,46194160.25946203,94887752.9730823,70540956.61627217,18853709.289569378,51912849.05377732,35383279.17167335,30571100.16275563,79812569.7124103,55191834.93758297,42211438.84440087,87399880.57026552,64805659.70733319
2022-03-26,64870532.296545744,82971659.46706367,73921095.8818047,38818366.68930436,93777429.67494667,66297898.18212551,45107968.68806772,62282953.249080524,53695460.96857412,45755119.07625824,68129869.76924032,56942494.42274928,36275956.16524811,57814115.619172126,47045035.89221012,75036959.59910652,121260059.66401854,98148509.63156253,49087878.4411599,73990563.44839661,61539220.94477825,45692921.31204134,67741043.95432909,56716982.633185215,104124983.06368414,146602833.9362267,125363908.49995542,51370765.938090116,83449272.99454209,67410019.4663161,22262603.03385163,29870011.084139504,26066307.058995567,40814023.7549416,66429632.05598882,53621827.90546521,108113785.91756946,193885168.54397875,150999477.2307741,18800698.737362728,45355995.08618404,32078346.911773384,89912334.23463175,187345672.93132356,138629003.58297765,66586877.52986781,88753813.93262042,77670345.73124412,92354423.39334555,120996483.86401103,106675453.62867829,32169219.99611469,46540104.269968644,39354662.133041665,25115572.485867746,60604363.89431641,42859968.19009208,60983846.511393085,99802187.42195873,80393016.9666759,34266637.3382245,59140052.52274287,46703344.930483684,42963054.51417126,90174979.88999692,66569017.20208409,19490232.3351233,51682364.67697294,35586298.50604812,28689227.626475394,75249911.34456255,51969569.48551897,40671557.516148545,82446489.66085154,61559023.58850004
2022-03-27,63882274.384238966,81798787.24711713,72840530.81567805,38620599.161165796,89660253.53226206,64140426.34671392,43392532.76282404,61598273.493993744,52495403.128408894,44530484.31634636,66781633.64025664,55656058.9783015,37659781.81011938,58153199.737887375,47906490.77400338,72999266.29256499,120330682.44275537,96664974.36766018,47016071.00781521,72082230.21309628,59549150.610455744,42093390.99701682,63598753.88433364,52846072.44067523,101441285.89861009,143860339.95719367,122650812.92790188,50630381.13134207,81034123.80560257,65832252.46847232,21577912.325443953,28931160.510524675,25254536.417984314,38868629.866527244,64226097.79542978,51547363.83097851,105634245.17690077,190197889.18874136,147916067.18282107,16801589.50136247,44532655.25979929,30667122.38058088,89027498.4970915,185243677.61601666,137135588.05655408,64023287.851787,87890742.41318163,75957015.13248432,91300303.73033778,118501034.97710566,104900669.35372172,30417456.687958673,44932095.99148993,37674776.3397243,23725631.629671477,57794041.934171714,40759836.781921595,56572288.0855693,95959657.68478933,76265972.88517931,33129902.62139688,57363337.13533068,45246619.87836378,40263605.25629506,85701508.09096432,62982556.673629686,21332133.68905233,52206019.271047816,36769076.48005007,27948222.872250166,71893755.9240787,49920989.398164436,37400686.75728664,77495836.75116996,57448261.7542283
2022-03-28,62312168.897548765,80056298.68676099,71184233.79215488,33991130.88286372,89221519.24183118,61606325.06234746,41161398.622641385,60274546.013073355,50717972.31785737,43343599.01732594,65426593.81954333,54385096.418434635,39024034.84152605,58329225.873624995,48676630.35757552,71579363.75303425,118609027.44102366,95094195.59702896,44768308.112125546,69850658.00621843,57309483.05917199,37536237.27122835,58466985.62624138,48001611.448734865,98848434.7945707,140903683.66872904,119876059.23164988,49547479.54136715,78885358.30857803,64216418.924972594,20942866.42618087,28076659.423522614,24509762.92485174,36903924.980779424,61870500.72451913,49387212.85264928,101481641.89152406,184618207.70796204,143049924.79974306,15117352.257603468,43148556.83932354,29132954.548463505,87968222.64925556,183580375.5858357,135774299.11754563,60984253.97508448,86488010.7064921,73736132.34078829,90417943.17247124,116478579.52007543,103448261.34627333,28959852.618034784,43561593.18512719,36260722.90158099,22355906.277589485,54827870.711733505,38591888.494661495,52194385.80187592,91907616.88044801,72051001.34116197,32062730.697240733,55751354.731815316,43907042.714528024,38294774.56926815,81871230.09696566,60083002.333116904,23105276.28121266,53117396.84466335,38111336.562938005,27928356.843823727,69887646.73384327,48908001.7888335,34196203.605887055,72513396.64640385,53354800.12614545
2022-03-29,60261090.57404451,77817324.34566702,69039207.45985577,33732039.85205592,83863997.58451529,58798018.718285605,38518723.74635178,58402731.07351574,48460727.40993376,42188703.73685634,64086692.27963948,53137698.00824791,40152923.69407257,58268371.7325119,49210647.71329223,69684266.69188957,117431409.48029219,93557838.08609088,42646493.646525785,67588769.07815231,55117631.36233905,34418276.63938909,54740411.56668454,44579344.10303681,96008582.87599012,137469787.83695856,116739185.35647434,48166450.45552839,76264577.65112944,62215514.05332892,20415353.560884565,27384253.212555,23899803.386719782,34856555.94268571,59290056.73829132,47073306.340488516,95388828.01845288,177134486.92729872,136261657.4728758,16889616.025409926,38477477.57277787,27683546.7990939,87268633.58104348,181782317.12046534,134525475.3507544,57683692.58468548,84697750.22839218,71190721.40653883,89650692.09892428,115024154.40329036,102337423.25110732,27635626.754774638,42259965.60119387,34947796.17798425,20973717.74694044,51850746.727475815,36412232.23720813,48353621.72275458,88059135.81430985,68206378.76853222,31140735.37372706,54404609.12709113,42772672.2504091,36746650.19243516,78357797.28699411,57552223.73971464,24901237.22031609,53754310.768177606,39327773.99424685,28328778.33524597,68339370.4372671,48334074.38625653,31133388.40548587,67489403.64581187,49311396.02564887
2022-03-30,58039982.98725051,75454447.44683285,66747215.21704168,36984456.23424487,75383912.83119036,56184184.532717615,35949431.55679561,56447506.759160474,46198469.15797804,41050739.903622076,62759213.87124418,51904976.88743313,41206491.030276366,58119201.92563184,49662846.477954105,68222562.89835127,116201610.8817857,92212086.89006849,40916242.35253414,65567598.935609974,53241920.644072056,32154835.944056362,51851828.43395023,42003332.189003296,92782028.3499831,133526548.45279011,113154288.4013866,45900031.33822721,74040870.6194691,59970450.97884816,19933669.268296722,26800499.883594777,23367084.57594575,32807239.091702797,56583198.05636255,44695218.57403267,88462269.80246651,168343852.181697,128403060.99208176,14536944.497158742,38179387.171221584,26358165.834190164,86315343.7134819,180061759.71521366,133188551.71434778,54406965.02663699,82729622.88045621,68568293.9535466,88953428.97672845,114188964.0189193,101571196.49782388,26250938.72279661,40824986.1496766,33537962.436236605,19818860.20079259,48973681.95829169,34396271.07954214,45015684.18161127,84436675.53644171,64726179.85902649,30686465.910306625,53569149.66513986,42127807.78772324,35506973.31829259,74450752.88310967,54978863.10070113,26220407.21684939,54659402.36774963,40439904.79229951,28649475.922134086,67100408.95248513,47874942.43730961,28416187.267783873,62681585.29990899,45548886.28384643
2022-03-31,56028287.88809043,73690131.94583927,64859209.91696485,33693827.54835324,73380441.70580822,53537134.62708073,33663196.089783415,54584146.57358329,44123671.33168335,40010474.02205995,61350334.89575797,50680404.45890896,42238618.88467522,58090463.73838623,50164541.311530724,66826658.10376513,115121293.18642974,90973975.64509743,39581614.17952807,63758117.53315312,51669865.856340595,30401007.90133314,49425619.880255625,39913313.89079438,89228026.17191052,129241519.06158051,109234772.61674552,44291229.325656526,70856209.72767267,57573719.5266646,19387210.26669298,26230110.67830445,22808660.472498715,30897397.999728903,53891742.96070066,42394570.48021478,81499782.70841083,159612874.36095256,120556328.5346817,14082768.210603168,36109177.76230726,25095972.986455213,85759865.63888001,177897643.78402618,131828754.7114531,51287699.962651804,80662679.85681634,65975189.90973407,88107759.01834556,113745981.29563636,100926870.15699096,24885369.30194393,39360630.70029844,32123000.001121186,19210097.11019344,46664434.214276135,32937265.662234787,41974887.23984201,80761598.57360534,61368242.90672368,30355666.9897158,52914622.87130767,41635144.930511735,34259274.48622848,70836604.7486389,52547939.61743369,28125511.4085555,55036156.75715507,41580834.082855284,28542133.09023862,65351022.3786775,46946577.73445806,25102811.672777727,59033866.1777623,42068338.92527001
2022-04-01,54543290.719295435,72035760.39234719,63289525.55582131,33662433.66780713,68195005.88185868,50928719.774832904,31547572.244575087,52693485.3066642,42120528.77561964,38925841.35068706,59827240.931015104,49376541.14085108,43095444.6032134,58087904.06332484,50591674.33326912,65430274.79837124,113773360.94055833,89601817.86946478,38419695.012410745,61933911.34105104,50176803.17673089,28908799.880040523,47207163.86329271,38057981.87166662,85774398.33136675,125118986.46185654,105446692.39661165,42375718.68278991,67948334.81524275,55162026.74901633,18873651.14665667,25772311.66779726,22322981.407226965,29331901.09031712,51373479.461922005,40352690.27611956,75394394.47105205,150487141.3619198,112940767.91648592,12195544.707257278,35333829.268327,23764686.987792138,87847865.63825637,172945162.4803567,130396514.05930653,48298177.98776473,78436802.4468669,63367490.217315815,87022010.6674037,113536545.01179218,100279277.83959794,23666103.97627596,38013229.84157529,30839666.908925623,18724804.162854068,44814522.79286194,31769663.477858003,39015138.178846054,76765251.72233385,57890194.950589955,29836172.594522372,52117400.050677985,40976786.32260018,33316802.982992165,67715524.43698516,50516163.70998867,29559592.12217018,55496850.21467583,42528221.168423004,27747632.750340544,63155268.92214943,45451450.836244985,22974158.50091365,54729151.67184423,38851655.08637894
2022-04-02,52537156.23759301,70105151.64129515,61321153.93944408,31844874.63338211,64971951.46921198,48408413.051297046,29539414.08692725,50680887.69115546,40110150.88904136,37702496.2426887,58070954.86939648,47886725.55604259,43637128.12882088,58013520.19222465,50825324.16052277,63770188.683981836,111742815.90708262,87756502.29553223,37128675.725667454,59805066.93277872,48466871.32922309,27479226.190979782,45001616.460137054,36240421.32555842,82623028.9704763,121438398.94834358,102030713.95940994,40285845.49256574,65530620.89349068,52908233.19302821,18470639.076859556,25496128.336484373,21983383.706671964,28064397.374790706,49029716.70311574,38547057.03895322,68522804.89153218,141352050.39442182,104937427.642977,11349662.788526854,33260961.768621422,22305312.27857414,87866316.28568208,170013411.6476452,128939863.96666364,45317101.82880136,75895092.08829233,60606096.95854685,85997992.73610896,113730064.97557062,99864028.85583979,22562880.469150476,36747786.676364794,29655333.572757635,18158386.449666806,43257562.1901124,30707974.3198896,36213369.27683626,72540561.88195792,54376965.57939709,28935577.635251977,50922672.41391646,39929125.02458422,32248530.141640276,64209704.92840634,48229117.53502331,29292837.232027896,53892385.367406584,41592611.29971724,27255221.477766085,61008888.543706045,44132055.01073606,20969629.778287783,50689227.566196844,35829428.67224231
2022-04-03,49904559.557046115,67760086.90992413,58832323.233485125,28056302.95246903,63723287.86831393,45889795.41039148,27510207.855833665,48409448.28284243,37959828.069338046,36399174.12397863,56113384.95036504,46256279.53717183,43831185.92408476,57845720.24006484,50838453.0820748,60723413.01098323,108218694.30415285,84471053.65756804,35648050.44434034,57320354.54007507,46484202.492207706,25971126.16375943,42711844.79228203,34341485.47802073,79536946.83967169,118029707.28895368,98783327.06431268,38293745.464333326,63369204.12108804,50831474.792710684,18025417.96403467,25243696.101212353,21634557.03262351,26850005.605152667,46628880.7023813,36739443.15376698,61036396.19052012,131982482.63207744,96509439.41129878,11576874.526341079,29899276.850494012,20738075.688417546,87756316.5403474,166563700.2753731,127160008.40786025,42231669.43590918,72906162.28490435,57568915.860406764,85235424.02431574,114357348.56312704,99796386.2937214,21497028.230222043,35497088.20422557,28497058.217223804,17714223.226252493,41756169.092279345,29735196.159265917,33775400.95835818,68355497.74990343,51065449.354130805,27598421.02079978,49226317.92540363,38412369.473101705,30789384.892000325,60254617.074219115,45522000.98310972,27239195.601417866,50373139.2751499,38806167.43828388,27696310.113119785,59689148.28202911,43692729.197574444,18459176.80568188,47169346.4300524,32814261.617867142
