Date_measurement,Version,Date_of_report,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2021-11-22,2,2022-06-07,15008,Harnaschpolder,130113534337286.0
2021-11-22,2,2022-06-07,3022,Emmen,58789780616585.0
2021-11-22,2,2022-06-07,2018,Sneek,93143181360501.0
2021-11-22,2,2022-06-07,7023,Haarlo,38056002485978.0
2021-11-22,2,2022-06-07,23002,Terneuzen,112680718869451.0
2021-11-22,2,2022-06-07,9038,Gendt,46017187787393.0
2021-11-22,2,2022-06-07,27009,Haaren,127725723507497.0
2021-11-22,2,2022-06-07,13012,Haarlem Schalkwijk,404143322869692.0
2021-11-22,2,2022-06-07,27005,Hapert,170773837681650.0
2021-11-22,2,2022-06-07,13046,Leiden Noord,77896163832147.0
2021-11-22,2,2022-06-07,9030,Maasbommel,44701400993618.0
2021-11-22,2,2022-06-07,10024,Montfoort,363878440865199.0
2021-11-22,2,2022-06-07,13047,Nieuwe Wetering,86275723756069.0
2021-11-22,2,2022-06-07,9024,Nijmegen,232727459929985.0
2021-11-22,2,2022-06-07,9041,Zaltbommel,104525581774748.0
2021-11-22,2,2022-06-07,25008,Ossendrecht,51254842226500.0
2021-11-22,2,2022-06-07,10032,Oudewater,142808663078438.0
2021-11-22,2,2022-06-07,9020,Overasselt,203709731098671.0
2021-11-22,2,2022-06-07,25012,Putte,277106638031276.0
2021-11-22,2,2022-06-07,27008,S Hertogenbosch,141518527783202.0
2021-11-22,2,2022-06-07,4020,Steenwijk,83166288533605.0
2021-11-22,2,2022-06-07,27006,Soerendonk,193680371704971.0
2021-11-22,2,2022-06-07,17005,Stolwijk,106202630000300.0
2021-11-22,2,2022-06-07,32002,Tilburg,219230679210085.0
2021-11-22,2,2022-06-07,10009,Utrecht,165922027134627.0
2021-11-22,2,2022-06-07,14002,Woerden,684669241641012.0
2021-11-22,2,2022-06-07,17004,Ammerstol,150024362244016.0
2021-11-22,2,2022-06-07,17079,Barendrecht,118495060423265.0
2021-11-22,2,2022-06-07,17002,Bergambacht,100594355609459.0
2021-11-22,2,2022-06-07,9017,Bergharen,38037805152999.0
2021-11-22,2,2022-06-07,17068,Berkenwoude,33592264026811.0
2021-11-22,2,2022-06-07,17053,De Groote Zaag,139220930243568.0
2021-11-22,2,2022-06-07,17074,Den Bommel,7846107382582.0
2021-11-22,2,2022-06-07,17048,Goedereede,56825202691318.0
2021-11-22,2,2022-06-07,27003,Eindhoven,133101095198499.0
2021-11-22,2,2022-06-07,9039,Dreumel,143641070512112.0
2021-11-22,2,2022-06-07,29002,Oijen,129706782649694.0
2021-11-22,2,2022-06-07,20009,Waarde,96399851319667.0
2021-11-22,2,2022-06-07,18006,Westerschouwen,106926238420305.0
2021-11-22,2,2022-06-07,7006,Wehl,39646640505238.0
2021-11-22,2,2022-06-07,1041,Wehe Den Hoorn,5287216161166.0
2021-11-22,2,2022-06-07,2037,Warns,21013839696503.0
2021-11-22,2,2022-06-07,2030,Workum,57684597210863.0
2021-11-22,2,2022-06-07,6006,Zeewolde,82871390735111.0
2021-11-22,2,2022-06-07,1025,Zuidhorn,16402783761335.0
2021-11-22,2,2022-06-07,7019,Zutphen,92547375778234.0
2021-11-22,2,2022-06-07,4026,Zwolle,99792711557620.0
2021-11-22,2,2022-06-07,2016,Wolvega,19322886171995.0
2021-11-22,2,2022-06-07,13030,Leimuiden,14853060516035.0
2021-11-22,2,2022-06-07,28003,Aarle-Rixtel,43733975578242.0
2021-11-22,2,2022-06-07,17016,Alblasserdam,182978861670494.0
2021-11-22,2,2022-06-07,28002,Asten,75973912367402.0
2021-11-22,2,2022-06-07,27004,Boxtel,111158749741654.0
2021-11-22,2,2022-06-07,27011,Biest-Houtakker,132651483171800.0
2021-11-22,2,2022-06-07,10003,De Bilt,119744419817848.0
2021-11-22,2,2022-06-07,8025,Terwolde,26391510591086.0
2021-11-22,2,2022-06-07,19003,Tholen,78892923078635.0
2021-11-22,2,2022-06-07,10031,Breukelen,123868134154952.0
2021-11-22,2,2022-06-07,25023,Dongemond,139077713900485.0
2021-11-22,2,2022-06-07,28005,Dinther,73326870517918.0
2021-11-22,2,2022-06-07,4027,Tollebeek,128290234059392.0
2021-11-22,2,2022-06-07,17044,Dordrecht,135352358199204.0
2021-11-22,2,2022-06-07,1024,Ulrum,24460892038679.0
2021-11-22,2,2022-06-07,4017,Vollenhove,57663474508892.0
2021-11-22,2,2022-06-07,10012,De Meern,99617839334696.0
2021-11-22,2,2022-06-07,5014,Vroomshoop,34579016425543.0
2021-11-22,2,2022-06-07,1011,Uithuizermeeden,20956915333478.0
2021-11-22,2,2022-06-07,20011,Willem Annapolder,37831590109630.0
2021-11-23,2,2022-06-07,17005,Stolwijk,81496075734400.0
2021-11-23,2,2022-06-07,26005,Sleeuwijk,132356913835391.0
2021-11-23,2,2022-06-07,17054,Piershil,130544893831506.0
2021-11-23,2,2022-06-07,17052,Sliedrecht,108617374649546.0
2021-11-23,2,2022-06-07,17045,Oud-Beijerland,136744780608498.0
2021-11-23,2,2022-06-07,27006,Soerendonk,173885095905209.0
2021-11-23,2,2022-06-07,27010,Sint-Oedenrode,182760380998187.0
2021-11-23,2,2022-06-07,13030,Leimuiden,81413611635786.0
2021-11-23,2,2022-06-07,9025,Tiel,71100546433432.0
2021-11-23,2,2022-06-07,32002,Tilburg,145476926381411.0
2021-11-23,2,2022-06-07,10009,Utrecht,98623640312805.0
2021-11-23,2,2022-06-07,13003,Velsen,101338687186140.0
2021-11-23,2,2022-06-07,28006,Vinkel,105839978462476.0
2021-11-23,2,2022-06-07,25003,Waalwijk,77764989805836.0
2021-11-23,2,2022-06-07,16010,Kralingseveer,86195602471877.0
2021-11-23,2,2022-06-07,17043,Strijen,47699693154883.0
2021-11-23,2,2022-06-07,25008,Ossendrecht,96171181866033.0
2021-11-23,2,2022-06-07,9010,Groesbeek,110228287924198.0
2021-11-23,2,2022-06-07,17066,Numansdorp,89969167795489.0
2021-11-23,2,2022-06-07,13034,Lisse,103359851638367.0
2021-11-23,2,2022-06-07,9030,Maasbommel,61900572421404.0
2021-11-23,2,2022-06-07,9042,Millingen Aan De Rijn,129323311214503.0
2021-11-23,2,2022-06-07,25016,Nieuw-Vossemeer,149947193551258.0
2021-11-23,2,2022-06-07,9024,Nijmegen,145645528251528.0
2021-11-23,2,2022-06-07,17075,Ooltgensplaat,116277864194697.0
2021-11-23,2,2022-06-07,17056,Oude Tonge,35128856462417.0
2021-11-23,2,2022-06-07,17013,Papendrecht,78678948774084.0
2021-11-23,2,2022-06-07,10035,Rhenen,103683680539814.0
2021-11-23,2,2022-06-07,25013,Riel,100460849456986.0
2021-11-23,2,2022-06-07,13048,Waddinxveen-Randenburg,147594272750779.0
2021-11-23,2,2022-06-07,25001,Rijen,90503666127286.0
2021-11-23,2,2022-06-07,17070,Hoogvliet,134997652348311.0
2021-11-23,2,2022-06-07,17076,Schelluinen,132728853217641.0
2021-11-23,2,2022-06-07,27008,S Hertogenbosch,146526150918192.0
2021-11-23,2,2022-06-07,25019,Chaam,97080507845440.0
2021-11-23,2,2022-06-07,15007,De Groote Lucht,65605954737078.0
2021-11-23,2,2022-06-07,17074,Den Bommel,13249594854340.0
2021-11-23,2,2022-06-07,25028,Dinteloord,139270232139869.0
2021-11-23,2,2022-06-07,17044,Dordrecht,146518753130143.0
2021-11-23,2,2022-06-07,27003,Eindhoven,88149313676644.0
2021-11-23,2,2022-06-07,17048,Goedereede,89754502251570.0
2021-11-23,2,2022-06-07,14003,Leidsche Rijn,325606031301990.0
2021-11-23,2,2022-06-07,13004,Heemstede,95394486985992.0
2021-11-23,2,2022-06-07,17062,Heenvliet,44002485966966.0
2021-11-23,2,2022-06-07,25020,Kaatsheuvel,170685296481199.0
2021-11-23,2,2022-06-07,17055,Middelharnis,18923208357831.0
2021-11-23,2,2022-06-07,15004,Nieuwe Waterweg,106263114848353.0
2021-11-23,2,2022-06-07,25017,Nieuwveer,103713258252610.0
2021-11-23,2,2022-06-07,17040,Oostvoorne,63492033702639.0
2021-11-23,2,2022-06-07,25014,Waspik,75987048769117.0
2021-11-23,2,2022-06-07,5003,Glanerbrug,110130435092692.0
2021-11-23,2,2022-06-07,25029,Willemstad,90215840070346.0
2021-11-23,2,2022-06-07,10010,Soest,338136442854803.0
2021-11-23,2,2022-06-07,5005,Tubbergen,164678742691968.0
2021-11-23,2,2022-06-07,5014,Vroomshoop,84236296132663.0
2021-11-23,2,2022-06-07,10020,Woudenberg,160876861860851.0
2021-11-23,2,2022-06-07,25012,Putte,252929586689208.0
2021-11-23,2,2022-06-07,9020,Overasselt,47112887852544.0
2021-11-23,2,2022-06-07,13047,Nieuwe Wetering,64996031269071.0
2021-11-23,2,2022-06-07,17063,Leerdam,53442857382232.0
2021-11-23,2,2022-06-07,9040,Haaften,81320982465476.0
2021-11-23,2,2022-06-07,9032,Zetten,113356562450703.0
2021-11-23,2,2022-06-07,3028,Sleen,58497442526888.0
2021-11-23,2,2022-06-07,8019,Bennekom,76766005665023.0
2021-11-23,2,2022-06-07,8005,Nijkerk,138591637992001.0
2021-11-23,2,2022-06-07,8024,Renkum,76019059390559.0
2021-11-23,2,2022-06-07,10021,Veenendaal,108337843515671.0
2021-11-23,2,2022-06-07,13038,Nieuwveen,103085333926124.0
2021-11-23,2,2022-06-07,13046,Leiden Noord,64254948652260.0
2021-11-23,2,2022-06-07,10036,Houten,109665722881583.0
2021-11-23,2,2022-06-07,30003,Limmel,167116789975187.0
2021-11-23,2,2022-06-07,13044,Zwaanshoek,109252906436099.0
2021-11-23,2,2022-06-07,13005,Zwanenburg,201250984286340.0
2021-11-23,2,2022-06-07,17078,Zwijndrecht,219876048384711.0
2021-11-23,2,2022-06-07,8021,Ede,114854264032295.0
2021-11-23,2,2022-06-07,5022,Rijssen,163397248842166.0
2021-11-23,2,2022-06-07,5018,Ootmarsum,94886829544269.0
2021-11-23,2,2022-06-07,4016,Ommen,100964777350061.0
2021-11-23,2,2022-06-07,14002,Woerden,548079999470208.0
2021-11-23,2,2022-06-07,9041,Zaltbommel,67920224852351.0
2021-11-23,2,2022-06-07,10001,Zeist,129633614818165.0
2021-11-23,2,2022-06-07,9016,Arnhem,197928050457465.0
2021-11-23,2,2022-06-07,5004,Vriezenveen,39039121806062.0
2021-11-23,2,2022-06-07,30023,Panheel,125751730895001.0
2021-11-23,2,2022-06-07,13023,Noordwijk,18924515875478.0
2021-11-23,2,2022-06-07,30017,Venlo,122635551848876.0
2021-11-23,2,2022-06-07,5020,Almelo-Sumpel,115027796180857.0
2021-11-23,2,2022-06-07,10027,Amersfoort,122850192918961.0
2021-11-23,2,2022-06-07,3034,Coevorden,168348393081840.0
2021-11-23,2,2022-06-07,4028,Dedemsvaart,107024545124907.0
2021-11-23,2,2022-06-07,5011,Denekamp,126377766936726.0
2021-11-23,2,2022-06-07,5025,Den Ham,99738499842278.0
2021-11-23,2,2022-06-07,3022,Emmen,44728755892620.0
2021-11-23,2,2022-06-07,5002,Enschede,66513766994759.0
2021-11-23,2,2022-06-07,5016,Goor,72387895849976.0
2021-11-23,2,2022-06-07,5001,Haaksbergen,123509375539371.0
2021-11-23,2,2022-06-07,4024,Hardenberg,133547199143962.0
2021-11-23,2,2022-06-07,5017,Hengelo,119540453801436.0
2021-11-23,2,2022-06-07,5015,Losser,187085183749828.0
2021-11-23,2,2022-06-07,5023,Nijverdal,143376036969576.0
2021-11-23,2,2022-06-07,5012,Oldenzaal,49037312152241.0
2021-11-23,2,2022-06-07,10029,Wijk Bij Duurstede,72608076942827.0
2021-11-23,2,2022-06-07,16009,Kortenoord,108904501332874.0
2021-11-23,2,2022-06-07,31005,Westpoort,92647239022834.0
2021-11-23,2,2022-06-07,17041,Hellevoetsluis,86676560522886.0
2021-11-23,2,2022-06-07,8022,Apeldoorn,65632295374350.0
2021-11-23,2,2022-06-07,3001,Beilen,78219557864483.0
2021-11-23,2,2022-06-07,30007,Bosscherveld,456486868425579.0
2021-11-23,2,2022-06-07,22013,Breskens,47165110185750.0
2021-11-23,2,2022-06-07,13041,Katwijk,53873812306769.0
2021-11-23,2,2022-06-07,20010,Camperlandpolder,177507208113602.0
2021-11-23,2,2022-06-07,4025,Dalfsen,170923191423845.0
2021-11-23,2,2022-06-07,4019,Deventer,111564931725455.0
2021-11-23,2,2022-06-07,18009,De Verseput,118592465121550.0
2021-11-23,2,2022-06-07,3032,Dieverbrug,62529855918950.0
2021-11-23,2,2022-06-07,3033,Echten,136513182045533.0
2021-11-23,2,2022-06-07,8009,Elburg,310762206696234.0
2021-11-23,2,2022-06-07,8017,Epe,128492892931026.0
2021-11-23,2,2022-06-07,30025,Gennep,177285567028527.0
2021-11-23,2,2022-06-07,8011,Harderwijk,139072453947135.0
2021-11-23,2,2022-06-07,15008,Harnaschpolder,146405559626928.0
2021-11-23,2,2022-06-07,8026,Hattem,273971532890348.0
2021-11-23,2,2022-06-07,4006,Olst,62966797663265.0
2021-11-23,2,2022-06-07,3014,Meppel,37342044655442.0
2021-11-23,2,2022-06-07,30018,Meijel,165478558101500.0
2021-11-23,2,2022-06-07,18007,Mastgat,108287281558585.0
2021-11-23,2,2022-06-07,24002,Kloosterzande,64402740814838.0
2021-11-23,2,2022-06-07,30014,Kerkrade,247952194510862.0
2021-11-23,2,2022-06-07,2020,Ameland,20292217222943.0
2021-11-23,2,2022-06-07,15005,Houtrust,209300487644235.0
2021-11-23,2,2022-06-07,1026,Hoogezand,42186132202123.0
2021-11-23,2,2022-06-07,30015,Hoensbroek,327575014379602.0
2021-11-23,2,2022-06-07,30016,Heugem,187827885782136.0
2021-11-23,2,2022-06-07,4030,Hessenpoort,214220660818838.0
2021-11-23,2,2022-06-07,4018,Heino,91602737596622.0
2021-11-23,2,2022-06-07,8016,Heerde,134309087619348.0
2021-11-23,2,2022-06-07,24001,Hulst,278291422929721.0
2021-11-23,2,2022-06-07,4026,Zwolle,229236790952575.0
2021-11-23,2,2022-06-07,12025,Wieringermeer,28335630410783.0
2021-11-23,2,2022-06-07,12018,Wieringen,42195007627721.0
2021-11-23,2,2022-06-07,11013,Horstermeer,162248180125946.0
2021-11-23,2,2022-06-07,4005,Genemuiden,141963877382899.0
2021-11-23,2,2022-06-07,11004,Hilversum,64873534126312.0
2021-11-23,2,2022-06-07,12001,Heiloo,88607361734824.0
2021-11-23,2,2022-06-07,12013,Geestmerambacht,61627836596050.0
2021-11-23,2,2022-06-07,33001,Foxhol,29900090761199.0
2021-11-23,2,2022-06-07,11012,Huizen,157272885107604.0
2021-11-23,2,2022-06-07,12012,Everstekoog,20197765701237.0
2021-11-23,2,2022-06-07,12022,Beverwijk,72477296670291.0
2021-11-23,2,2022-06-07,1046,Bellingwolde,13323849402405.0
2021-11-23,2,2022-06-07,12014,Beemster,21911128798674.0
2021-11-23,2,2022-06-07,3010,Assen,50543408318962.0
2021-11-23,2,2022-06-07,11005,Amstelveen,64937417640794.0
2021-11-23,2,2022-06-07,12006,Alkmaar,194233035919436.0
2021-11-23,2,2022-06-07,11008,Blaricum,77405014493035.0
2021-11-23,2,2022-06-07,22012,Oostburg,113437458732459.0
2021-11-23,2,2022-06-07,4023,Kampen,135810962691193.0
2021-11-23,2,2022-06-07,12026,Oosthuizen,63758764505785.0
2021-11-23,2,2022-06-07,11010,Weesp,365319933764396.0
2021-11-23,2,2022-06-07,1040,Vriescheloo,72182182560750.0
2021-11-23,2,2022-06-07,1045,Veendam,63871443418154.0
2021-11-23,2,2022-06-07,12024,Ursem,94762519755065.0
2021-11-23,2,2022-06-07,11006,Uithoorn,151559233092112.0
2021-11-23,2,2022-06-07,3023,Tweede Exloermond,47323548012605.0
2021-11-23,2,2022-06-07,12016,Katwoude,132128171621496.0
2021-11-23,2,2022-06-07,23002,Terneuzen,186870876532459.0
2021-11-23,2,2022-06-07,12019,Stolpen,95788232781899.0
2021-11-23,2,2022-06-07,4020,Steenwijk,96157951225372.0
2021-11-23,2,2022-06-07,1039,Scheemda,54426258583905.0
2021-11-23,2,2022-06-07,10034,Ronde Venen,189163924330434.0
2021-11-23,2,2022-06-07,4021,Raalte,71532599953658.0
2021-11-23,2,2022-06-07,1027,Oude Pekela,93228436837846.0
2021-11-23,2,2022-06-07,1010,Ter Apel,86437454445563.0
2021-11-23,2,2022-06-07,22008,Retranchement,363454151596735.0
2021-11-23,2,2022-06-07,8023,Brummen,101122202098744.0
2021-11-23,2,2022-06-07,30024,Roermond,110624649167901.0
2021-11-23,2,2022-06-07,13042,Bodegraven,115958411574770.0
2021-11-23,2,2022-06-07,27011,Biest-Houtakker,82679115099630.0
2021-11-23,2,2022-06-07,17068,Berkenwoude,64563345867241.0
2021-11-23,2,2022-06-07,9017,Bergharen,71119184056146.0
2021-11-23,2,2022-06-07,17002,Bergambacht,184808034467737.0
2021-11-23,2,2022-06-07,9031,Beesd,72286218424015.0
2021-11-23,2,2022-06-07,28002,Asten,149182035902346.0
2021-11-23,2,2022-06-07,9013,Asperen,197299889360765.0
2021-11-23,2,2022-06-07,30013,Rimburg,130740320946558.0
2021-11-23,2,2022-06-07,13035,Alphen Noord,125324072729159.0
2021-11-23,2,2022-06-07,13049,Alphen Kerk En Zanen,84608086072848.0
2021-11-23,2,2022-06-07,17016,Alblasserdam,85950907958868.0
2021-11-23,2,2022-06-07,28003,Aarle-Rixtel,64641268223236.0
2021-11-23,2,2022-06-07,7019,Zutphen,154263068482766.0
2021-11-23,2,2022-06-07,7016,Winterswijk,59805948884030.0
2021-11-23,2,2022-06-07,9027,Druten,102957017736707.0
2021-11-23,2,2022-06-07,7006,Wehl,62730901430842.0
2021-11-23,2,2022-06-07,27004,Boxtel,139881866031844.0
2021-11-23,2,2022-06-07,10031,Breukelen,215472732691768.0
2021-11-23,2,2022-06-07,10025,Bunnik,50790937094753.0
2021-11-23,2,2022-06-07,9019,Culemborg,165192412850861.0
2021-11-23,2,2022-06-07,17026,Hardinxveld-Giessendam,140686836564882.0
2021-11-23,2,2022-06-07,27005,Hapert,155462800731963.0
2021-11-23,2,2022-06-07,25025,Halsteren,50338447986798.0
2021-11-23,2,2022-06-07,17067,Haastrecht,42352169437537.0
2021-11-23,2,2022-06-07,27009,Haaren,131501567009178.0
2021-11-23,2,2022-06-07,17065,Groot-Ammers,93999299587399.0
2021-11-23,2,2022-06-07,16011,Groenedijk,245143440670969.0
2021-11-23,2,2022-06-07,13039,Gouda,140420732485142.0
2021-11-23,2,2022-06-07,7017,Varsseveld,141342715787694.0
2021-11-23,2,2022-06-07,9037,Gorinchem,111067916001860.0
2021-11-23,2,2022-06-07,9012,Geldermalsen,114471503967824.0
2021-11-23,2,2022-06-07,10008,Driebergen,220316317202665.0
2021-11-23,2,2022-06-07,9039,Dreumel,74871938572138.0
2021-11-23,2,2022-06-07,25023,Dongemond,182560001849017.0
2021-11-23,2,2022-06-07,9026,Dodewaard,261117212712311.0
2021-11-23,2,2022-06-07,28005,Dinther,92726083686020.0
2021-11-23,2,2022-06-07,17053,De Groote Zaag,255537108306647.0
2021-11-23,2,2022-06-07,10003,De Bilt,150537313245426.0
2021-11-23,2,2022-06-07,9038,Gendt,50810848459207.0
2021-11-23,2,2022-06-07,7021,Olburgen,193535104442497.0
2021-11-23,2,2022-06-07,17004,Ammerstol,111502471579488.0
2021-11-23,2,2022-06-07,19001,Sint Maartensdijk,124876375949507.0
2021-11-23,2,2022-06-07,19003,Tholen,138424148444737.0
2021-11-23,2,2022-06-07,8025,Terwolde,76377851715347.0
2021-11-23,2,2022-06-07,7018,Dinxperlo,75319901128347.0
2021-11-23,2,2022-06-07,30022,Susteren,177778143335889.0
2021-11-23,2,2022-06-07,30021,Stein,199376569666602.0
2021-11-23,2,2022-06-07,1008,Stadskanaal,36031616511442.0
2021-11-23,2,2022-06-07,30019,Wijlre,170069489778280.0
2021-11-23,2,2022-06-07,30011,Simpelveld,166192952409401.0
2021-11-23,2,2022-06-07,18006,Westerschouwen,131775852371464.0
2021-11-23,2,2022-06-07,30020,Venray,97864150763109.0
2021-11-23,2,2022-06-07,2040,Vlieland,64105309561682.0
2021-11-23,2,2022-06-07,7002,Aalten,124529181112879.0
2021-11-23,2,2022-06-07,1038,Scheve Klap,19750171962740.0
2021-11-23,2,2022-06-07,7014,Ruurlo,55151215014886.0
2021-11-23,2,2022-06-07,2041,Schiermonnikoog,11399145712326.0
2021-11-23,2,2022-06-07,7023,Haarlo,28567333048257.0
2021-11-23,2,2022-06-07,4017,Vollenhove,74270116661034.0
2021-11-23,2,2022-06-07,20009,Waarde,73512252533659.0
2021-11-23,2,2022-06-07,30005,Weert,97333092371303.0
2021-11-23,2,2022-06-07,7020,Nieuwgraaf,110635936845998.0
2021-11-23,2,2022-06-07,7015,Lichtenvoorde,75955402519106.0
2021-11-23,2,2022-06-07,4022,Holten,71303501397885.0
2021-11-23,2,2022-06-07,20011,Willem Annapolder,135466493543856.0
2021-11-23,2,2022-06-07,7022,Etten,144638962647707.0
2021-11-24,2,2022-06-07,25012,Putte,138371887796618.0
2021-11-24,2,2022-06-07,3028,Sleen,21079265416712.0
2021-11-24,2,2022-06-07,4006,Olst,47777010833679.0
2021-11-24,2,2022-06-07,17045,Oud-Beijerland,70265106976847.0
2021-11-24,2,2022-06-07,25017,Nieuwveer,80170760583381.0
2021-11-24,2,2022-06-07,13023,Noordwijk,35617398832374.0
2021-11-24,2,2022-06-07,17040,Oostvoorne,33247281312233.0
2021-11-24,2,2022-06-07,17011,Ridderkerk,69858353976806.0
2021-11-24,2,2022-06-07,25013,Riel,108598259683869.0
2021-11-24,2,2022-06-07,17057,Rozenburg,189306743736801.0
2021-11-24,2,2022-06-07,17013,Papendrecht,71936854516984.0
2021-11-24,2,2022-06-07,17056,Oude Tonge,41694700812143.0
2021-11-24,2,2022-06-07,13047,Nieuwe Wetering,33411382345637.0
2021-11-24,2,2022-06-07,25008,Ossendrecht,50964244035187.0
2021-11-24,2,2022-06-07,2018,Sneek,122208111138218.0
2021-11-24,2,2022-06-07,6003,Dronten,64870529280973.0
2021-11-24,2,2022-06-07,13012,Haarlem Schalkwijk,131819226577394.0
2021-11-24,2,2022-06-07,25025,Halsteren,64106226694288.0
2021-11-24,2,2022-06-07,17026,Hardinxveld-Giessendam,175116659537275.0
2021-11-24,2,2022-06-07,13004,Heemstede,142084675849207.0
2021-11-24,2,2022-06-07,17062,Heenvliet,79685897774678.0
2021-11-24,2,2022-06-07,17041,Hellevoetsluis,150153622115156.0
2021-11-24,2,2022-06-07,13033,Leiden Zuid-West,198837047591978.0
2021-11-24,2,2022-06-07,13030,Leimuiden,54122961497305.0
2021-11-24,2,2022-06-07,9030,Maasbommel,37593617809556.0
2021-11-24,2,2022-06-07,15004,Nieuwe Waterweg,139313575075316.0
2021-11-24,2,2022-06-07,9020,Overasselt,30573296469108.0
2021-11-24,2,2022-06-07,2022,Joure,84673365240356.0
2021-11-24,2,2022-06-07,9017,Bergharen,28395038959938.0
2021-11-24,2,2022-06-07,8017,Epe,60358272502079.0
2021-11-24,2,2022-06-07,8016,Heerde,137702844796132.0
2021-11-24,2,2022-06-07,8022,Apeldoorn,40376582464357.0
2021-11-24,2,2022-06-07,4027,Tollebeek,87189946490438.0
2021-11-24,2,2022-06-07,2002,Oosterwolde,48230840403967.0
2021-11-24,2,2022-06-07,2015,Gorredijk,58353653783449.0
2021-11-24,2,2022-06-07,17076,Schelluinen,96484564851289.0
2021-11-24,2,2022-06-07,27008,S Hertogenbosch,88702644521367.0
2021-11-24,2,2022-06-07,17077,Spijkenisse,223825124158626.0
2021-11-24,2,2022-06-07,17052,Sliedrecht,87422918286481.0
2021-11-24,2,2022-06-07,5014,Vroomshoop,20577211528619.0
2021-11-24,2,2022-06-07,4028,Dedemsvaart,124339605577584.0
2021-11-24,2,2022-06-07,5011,Denekamp,44362933545702.0
2021-11-24,2,2022-06-07,5025,Den Ham,150175662946587.0
2021-11-24,2,2022-06-07,3032,Dieverbrug,45081297930738.0
2021-11-24,2,2022-06-07,3033,Echten,76532738345293.0
2021-11-24,2,2022-06-07,3022,Emmen,58906006936684.0
2021-11-24,2,2022-06-07,4024,Hardenberg,152201489938211.0
2021-11-24,2,2022-06-07,3014,Meppel,59171275318277.0
2021-11-24,2,2022-06-07,5023,Nijverdal,142985184991753.0
2021-11-24,2,2022-06-07,5012,Oldenzaal,22864006933645.0
2021-11-24,2,2022-06-07,5019,Almelo-Vissedijk,82325653244348.0
2021-11-24,2,2022-06-07,5018,Ootmarsum,144171186082090.0
2021-11-24,2,2022-06-07,5022,Rijssen,150292799930950.0
2021-11-24,2,2022-06-07,17065,Groot-Ammers,174052131205395.0
2021-11-24,2,2022-06-07,4020,Steenwijk,80084975333012.0
2021-11-24,2,2022-06-07,5005,Tubbergen,282562133527519.0
2021-11-24,2,2022-06-07,5004,Vriezenveen,67870685598589.0
2021-11-24,2,2022-06-07,6005,Almere,165062692936998.0
2021-11-24,2,2022-06-07,2037,Warns,53322094995962.0
2021-11-24,2,2022-06-07,2016,Wolvega,20073869012505.0
2021-11-24,2,2022-06-07,4017,Vollenhove,104166083498105.0
2021-11-24,2,2022-06-07,4016,Ommen,57660977864054.0
2021-11-24,2,2022-06-07,5015,Losser,33152800996067.0
2021-11-24,2,2022-06-07,5001,Haaksbergen,34818976001470.0
2021-11-24,2,2022-06-07,27006,Soerendonk,27810104568782.0
2021-11-24,2,2022-06-07,1044,Delfzijl,38788610560756.0
